#class tools::histo::h1d
#title Edep (MeV/mm) along absorber 
#dimension 1
#axis fixed 4000 0 400
#annotation axis_x.title  [mm]
#bin_number 4002
entries,Sw,Sw2,Sxw0,Sx2w0
10025,0.570355,4.19654e-05,122.597,26352.2
10038,0.569239,4.26922e-05,122.415,26325.3
9969,0.566412,4.23558e-05,121.864,26219
9961,0.56573,4.19681e-05,121.773,26211.5
10023,0.575929,4.4e-05,124.027,26709.2
10057,0.572247,4.27649e-05,123.291,26563.1
9929,0.567012,4.26107e-05,122.22,26344.5
10050,0.574339,4.30575e-05,123.856,26709.4
9975,0.562834,4.0157e-05,121.432,26198.9
10033,0.575994,4.35915e-05,124.328,26836.2
10006,0.576306,4.40073e-05,124.453,26875.7
9990,0.570268,4.26884e-05,123.206,26618.6
10057,0.573154,4.28416e-05,123.888,26778.4
10042,0.571013,4.2622e-05,123.482,26703
9988,0.572257,4.38483e-05,123.808,26785.9
9954,0.563784,4.17847e-05,122.031,26413.6
10028,0.574035,4.37434e-05,124.307,26918.7
9991,0.570355,4.29871e-05,123.567,26770.9
10019,0.569333,4.27971e-05,123.403,26747.6
9929,0.564803,4.20634e-05,122.478,26559.3
10109,0.586788,4.58289e-05,127.304,27618.5
10004,0.569069,4.23961e-05,123.517,26809.3
9992,0.565354,4.07137e-05,122.767,26658.8
9908,0.564603,4.12399e-05,122.66,26647.8
10136,0.585027,4.45733e-05,127.155,27637.2
10016,0.574869,4.33399e-05,125.005,27182.4
9955,0.567938,4.19624e-05,123.555,26879.4
10026,0.575234,4.307e-05,125.2,27249.7
9988,0.572872,4.31237e-05,124.743,27162.7
9945,0.568703,4.248e-05,123.892,26989.8
10067,0.582502,4.44054e-05,126.956,27670.1
10034,0.575651,4.35996e-05,125.521,27369.8
10018,0.574063,4.31622e-05,125.232,27319.4
9934,0.567912,4.23719e-05,123.947,27051.4
10021,0.574801,4.40122e-05,125.508,27404.7
10002,0.5764,4.34187e-05,125.914,27506
10071,0.579647,4.35847e-05,126.682,27686.2
9957,0.56829,4.18236e-05,124.257,27168.7
10051,0.575284,4.25571e-05,125.843,27528.3
9942,0.568465,4.25681e-05,124.409,27226.9
10066,0.578672,4.33014e-05,126.7,27740.8
9894,0.571051,4.36101e-05,125.089,27400.7
10133,0.585526,4.44142e-05,128.318,28120.8
9939,0.571199,4.27524e-05,125.235,27457.9
10104,0.580866,4.33074e-05,127.413,27948.2
9950,0.576939,4.43571e-05,126.609,27784.4
9993,0.573891,4.28031e-05,125.998,27662.7
9933,0.571982,4.32755e-05,125.636,27595.9
10093,0.582998,4.43162e-05,128.114,28153.1
10050,0.577613,4.27964e-05,126.988,27918.5
9958,0.577728,4.44914e-05,127.072,27949.5
10007,0.574201,4.24202e-05,126.353,27804
10031,0.583319,4.45517e-05,128.418,28271.1
10004,0.578207,4.39473e-05,127.35,28049
9981,0.575339,4.28306e-05,126.776,27935.1
10007,0.577897,4.27999e-05,127.397,28084.8
10025,0.576515,4.28417e-05,127.15,28043
9969,0.577067,4.36696e-05,127.33,28095.3
10043,0.585548,4.53854e-05,129.26,28534
10019,0.576107,4.25456e-05,127.233,28099.5
9963,0.574945,4.25813e-05,127.034,28068.2
10035,0.580671,4.3512e-05,128.357,28373.4
10031,0.58584,4.47038e-05,129.558,28651.8
9882,0.569481,4.21118e-05,125.997,27876.9
10091,0.587291,4.46082e-05,129.997,28774.7
10014,0.58121,4.35121e-05,128.709,28502.5
10055,0.584785,4.48396e-05,129.559,28704
9927,0.573132,4.27891e-05,127.035,28157.2
10089,0.590656,4.55986e-05,130.978,29044.3
9956,0.578115,4.34356e-05,128.255,28453.4
9998,0.582568,4.4432e-05,129.301,28698.4
10100,0.583241,4.31859e-05,129.509,28757.5
9944,0.576661,4.34915e-05,128.106,28458.7
10019,0.58306,4.4387e-05,129.585,28800.2
10031,0.579226,4.3347e-05,128.791,28636.8
9945,0.576596,4.32351e-05,128.264,28532.3
10088,0.592581,4.62248e-05,131.879,29349.7
9876,0.57295,4.26037e-05,127.567,28402.8
10038,0.585189,4.38969e-05,130.351,29035.6
10079,0.582105,4.27982e-05,129.722,28908.5
10026,0.58065,4.32945e-05,129.456,28862.2
9958,0.574516,4.22249e-05,128.146,28583
9967,0.580007,4.37158e-05,129.428,28881.9
9982,0.582867,4.4308e-05,130.125,29050.5
10064,0.582058,4.31241e-05,130.003,29036.1
10008,0.582434,4.37183e-05,130.145,29080.9
9968,0.582629,4.44419e-05,130.246,29116.5
10034,0.586016,4.39745e-05,131.063,29312.2
10079,0.587945,4.44056e-05,131.553,29435
9876,0.580384,4.46076e-05,129.919,29082.4
10087,0.586094,4.38681e-05,131.255,29394.6
10078,0.587394,4.37223e-05,131.606,29486.3
9995,0.585582,4.48293e-05,131.258,29421.6
9859,0.581024,4.43821e-05,130.295,29218.6
10082,0.589938,4.4884e-05,132.352,29693.2
9985,0.583178,4.3694e-05,130.894,29379.1
9982,0.576191,4.2313e-05,129.383,29053
10148,0.594573,4.50677e-05,133.571,30006.7
9895,0.58213,4.4718e-05,130.834,29405
10118,0.591203,4.5074e-05,132.932,29889.8
9989,0.588839,4.53787e-05,132.46,29797
9892,0.582644,4.44198e-05,131.124,29509.5
9973,0.586923,4.49955e-05,132.145,29752.5
10081,0.591929,4.51817e-05,133.332,30033
10005,0.58601,4.44344e-05,132.057,29759
10004,0.589031,4.49556e-05,132.797,29939
9945,0.581054,4.35652e-05,131.056,29559.7
10100,0.595133,4.58374e-05,134.292,30302.9
9969,0.585665,4.41542e-05,132.214,29847.3
10009,0.589994,4.53482e-05,133.25,30094.5
10080,0.591087,4.46589e-05,133.556,30177
9962,0.590828,4.60931e-05,133.557,30190.5
10000,0.585058,4.37588e-05,132.311,29922.2
9967,0.582343,4.35346e-05,131.755,29809.5
10022,0.586885,4.38902e-05,132.841,30068.5
10096,0.597057,4.58283e-05,135.203,30616.8
9921,0.586268,4.48326e-05,132.819,30090.1
9965,0.584701,4.41691e-05,132.522,30036.1
10114,0.593438,4.4315e-05,134.562,30511.9
9989,0.58776,4.43346e-05,133.333,30246.7
9957,0.586515,4.45795e-05,133.11,30209.2
10062,0.58981,4.48297e-05,133.916,30405.6
9945,0.58823,4.48872e-05,133.616,30350.9
10094,0.603088,4.71738e-05,137.052,31145
9901,0.577087,4.21773e-05,131.201,29828.5
10122,0.601184,4.68155e-05,136.74,31101.5
9898,0.585868,4.49779e-05,133.314,30335.5
10068,0.596896,4.64201e-05,135.883,30933.7
9988,0.588912,4.41529e-05,134.125,30546.8
10009,0.590104,4.46143e-05,134.456,30635.7
10064,0.597993,4.61148e-05,136.312,31072.4
9973,0.590897,4.56774e-05,134.754,30730.6
10034,0.596916,4.64132e-05,136.186,31071
9964,0.585316,4.32639e-05,133.599,30494
9989,0.589631,4.44192e-05,134.642,30745.6
10031,0.592063,4.39169e-05,135.257,30899.4
10014,0.590828,4.46828e-05,135.034,30862
9942,0.589051,4.46224e-05,134.687,30796.2
10030,0.589927,4.43159e-05,134.946,30868.8
10027,0.593077,4.48362e-05,135.725,31060.7
9970,0.591138,4.52181e-05,135.341,30986.3
10085,0.59623,4.5189e-05,136.566,31280.5
9913,0.587762,4.42453e-05,134.685,30863.1
10055,0.595242,4.49605e-05,136.459,31283.2
9993,0.589067,4.40177e-05,135.103,30985.8
10033,0.593138,4.45812e-05,136.096,31227.2
10048,0.596946,4.55065e-05,137.029,31455.1
9994,0.592277,4.45989e-05,136.016,31236.1
9930,0.593734,4.58405e-05,136.41,31340.3
10076,0.597834,4.56787e-05,137.412,31584.3
10020,0.598459,4.57675e-05,137.616,31644.7
10020,0.598489,4.6353e-05,137.682,31673.8
9971,0.588718,4.37529e-05,135.494,31184
10006,0.602289,4.74909e-05,138.677,31930.3
10107,0.604057,4.62558e-05,139.145,32052
9893,0.587062,4.4408e-05,135.289,31177.3
9976,0.595705,4.51392e-05,137.34,31663.6
10127,0.596466,4.40499e-05,137.575,31731.8
9897,0.590629,4.48837e-05,136.288,31448.4
10024,0.601423,4.58221e-05,138.838,32050.8
10060,0.599926,4.58415e-05,138.553,31998.8
9948,0.600556,4.76636e-05,138.758,32060.1
10085,0.609928,4.80109e-05,140.985,32588.6
9981,0.597774,4.59469e-05,138.235,31966.9
9998,0.594184,4.4682e-05,137.464,31802.4
10034,0.601403,4.61677e-05,139.195,32216.7
9955,0.601693,4.74638e-05,139.322,32260
10147,0.609127,4.69273e-05,141.104,32686.8
9894,0.593044,4.54585e-05,137.438,31851.3
10011,0.599711,4.61566e-05,139.043,32237.1
10029,0.597743,4.51597e-05,138.647,32159.1
10051,0.613711,4.909e-05,142.412,33046.7
9936,0.593444,4.54573e-05,137.768,31982.9
9992,0.598729,4.54903e-05,139.055,32295.4
10064,0.601728,4.57228e-05,139.811,32485.2
10034,0.600864,4.60819e-05,139.671,32466.4
9984,0.598346,4.57625e-05,139.145,32358.2
10018,0.59751,4.49155e-05,139.011,32340.8
9866,0.593681,4.54366e-05,138.179,32161.1
10178,0.610595,4.58644e-05,142.177,33106
9947,0.600862,4.64962e-05,139.971,32606.2
10059,0.607848,4.70261e-05,141.659,33013.6
10050,0.60505,4.63291e-05,141.067,32889.9
9887,0.595201,4.5056e-05,138.831,32382.2
10038,0.60047,4.52816e-05,140.119,32696.7
10032,0.60678,4.70397e-05,141.653,33068.8
9959,0.600643,4.62568e-05,140.28,32762.4
10110,0.609755,4.64346e-05,142.469,33288
9968,0.598002,4.55745e-05,139.783,32674.3
9941,0.602982,4.69107e-05,141.007,32974.6
10064,0.61074,4.71273e-05,142.883,33427.3
10052,0.601457,4.52269e-05,140.771,32947.4
9999,0.609869,4.7911e-05,142.801,33436.8
9982,0.597034,4.46351e-05,139.855,32761.1
9981,0.606257,4.74539e-05,142.076,33295.6
10010,0.606924,4.70406e-05,142.293,33360.7
9972,0.600668,4.59709e-05,140.886,33044.9
10032,0.602041,4.55559e-05,141.269,33148.7
10058,0.606555,4.74546e-05,142.389,33425.7
9928,0.599059,4.6344e-05,140.689,33040.7
10121,0.606425,4.55323e-05,142.48,33475.6
10052,0.604984,4.5441e-05,142.201,33424.4
9952,0.601986,4.56049e-05,141.557,33287.1
10000,0.603092,4.67848e-05,141.877,33376.6
9991,0.603001,4.57039e-05,141.916,33399.9
10016,0.599501,4.43475e-05,141.153,33234.5
10039,0.599644,4.46053e-05,141.246,33270.6
9914,0.603884,4.67973e-05,142.305,33534.2
10101,0.61072,4.62676e-05,143.977,33942.5
9989,0.603903,4.6088e-05,142.431,33592.3
9988,0.600662,4.52739e-05,141.726,33440.3
9960,0.606024,4.6975e-05,143.052,33767.3
10074,0.616126,4.80358e-05,145.498,34359.4
9975,0.603649,4.57263e-05,142.612,33692
10086,0.61523,4.78809e-05,145.41,34367.6
9962,0.599388,4.52157e-05,141.725,33510.9
10002,0.609572,4.77821e-05,144.194,34109
10023,0.609887,4.6787e-05,144.33,34155.6
10060,0.610351,4.67662e-05,144.501,34210.6
9953,0.604366,4.65376e-05,143.144,33903.6
10031,0.616648,4.83993e-05,146.115,34621.9
10009,0.609681,4.67647e-05,144.525,34259.7
10009,0.610489,4.69999e-05,144.777,34333.9
10003,0.607923,4.66395e-05,144.23,34218.6
9990,0.601571,4.50689e-05,142.783,33889.6
10034,0.614918,4.75462e-05,146.012,34670.6
9934,0.608876,4.78064e-05,144.638,34358.9
10127,0.616137,4.70552e-05,146.425,34797.9
9990,0.607632,4.65127e-05,144.464,34346.4
9967,0.609822,4.74791e-05,145.046,34499.3
10075,0.615322,4.71896e-05,146.416,34839.7
9975,0.611049,4.80751e-05,145.46,34626.8
9978,0.607435,4.67288e-05,144.661,34451
10058,0.612938,4.65653e-05,146.032,34792.2
9974,0.611433,4.75442e-05,145.735,34736
10010,0.615375,4.8163e-05,146.736,34989.3
10042,0.612813,4.75048e-05,146.187,34872.8
9916,0.607765,4.72367e-05,145.043,34614.5
10017,0.612352,4.72667e-05,146.199,34905
10125,0.621469,4.79695e-05,148.438,35454.3
9929,0.611437,4.83949e-05,146.103,34911.2
10065,0.616908,4.77737e-05,147.472,35253.1
10026,0.6106,4.68309e-05,146.025,34922
9958,0.607107,4.63659e-05,145.25,34751.2
10072,0.622051,4.90816e-05,148.888,35636.3
9969,0.610427,4.71774e-05,146.167,34999.7
10066,0.62636,4.9808e-05,150.045,35943.3
9960,0.609273,4.69964e-05,146.012,34991.9
10027,0.619936,4.85314e-05,148.63,35634.1
10008,0.613671,4.71077e-05,147.19,35303.6
9993,0.615072,4.79448e-05,147.587,35413.6
10032,0.619217,4.82399e-05,148.643,35681.8
10000,0.616596,4.8037e-05,148.075,35560.3
10021,0.61605,4.7419e-05,148.006,35558.6
9969,0.616716,4.86297e-05,148.228,35626.5
10012,0.616877,4.81979e-05,148.328,35665.5
9982,0.611515,4.64229e-05,147.1,35384.8
9984,0.617122,4.82257e-05,148.51,35739
10092,0.620615,4.78526e-05,149.413,35971.1
10008,0.617569,4.76834e-05,148.742,35824.6
9933,0.613538,4.76764e-05,147.832,35620.1
10054,0.616835,4.71785e-05,148.688,35841.2
10020,0.613662,4.67357e-05,147.985,35686.5
10124,0.625779,4.86852e-05,150.969,36421.4
9934,0.610799,4.61044e-05,147.417,35579.1
9951,0.613537,4.75234e-05,148.139,35768.1
10021,0.621593,4.85519e-05,150.146,36267.6
10035,0.617667,4.73981e-05,149.259,36068.4
9973,0.612487,4.6784e-05,148.069,35795.5
10066,0.616501,4.73143e-05,149.101,36060.1
10010,0.615637,4.71544e-05,148.953,36039.3
9956,0.616392,4.81257e-05,149.198,36113.3
10066,0.621004,4.77535e-05,150.376,36413.6
9928,0.620485,4.90711e-05,150.312,36413
10043,0.625334,4.92444e-05,151.55,36728
9998,0.623201,4.9024e-05,151.095,36632.8
10031,0.623601,4.86589e-05,151.254,36686.7
10001,0.616501,4.7377e-05,149.594,36298.9
9987,0.624585,4.99119e-05,151.618,36805.2
10005,0.626116,4.97531e-05,152.052,36925.8
10084,0.625536,4.83976e-05,151.974,36922.1
10002,0.629289,5.02208e-05,152.948,37174.1
9948,0.615293,4.77242e-05,149.608,36377.2
10100,0.629681,4.96412e-05,153.17,37258.5
10025,0.62295,4.8247e-05,151.595,36890.7
9935,0.618891,4.8193e-05,150.669,36680.5
9997,0.627787,4.99594e-05,152.897,37238.1
10008,0.622876,4.85808e-05,151.763,36977.1
10045,0.632667,5.06472e-05,154.212,37589.3
10002,0.622827,4.82252e-05,151.877,37035.2
10041,0.628156,4.92072e-05,153.239,37382.6
9980,0.62416,4.93921e-05,152.326,37175.2
10047,0.628903,4.95998e-05,153.547,37488.4
9988,0.629193,5.07114e-05,153.68,37536.4
10022,0.630142,5.01927e-05,153.975,37623.8
9985,0.622929,4.81823e-05,152.275,37223.5
9975,0.62409,4.85046e-05,152.621,37323.5
10012,0.630581,5.00185e-05,154.272,37742.6
10033,0.629126,4.94039e-05,153.979,37686.2
10020,0.627364,4.89991e-05,153.61,37611.4
9979,0.62655,4.89232e-05,153.473,37593.3
10039,0.632853,5.00792e-05,155.08,38002.4
10071,0.63404,5.05339e-05,155.435,38104.9
9895,0.619186,4.83849e-05,151.855,37242.5
10152,0.640775,5.09186e-05,157.214,38572.5
9989,0.625132,4.8613e-05,153.439,37661.5
10019,0.627393,4.95703e-05,154.056,37828.6
10021,0.631817,4.93596e-05,155.206,38126.4
9967,0.626655,4.95099e-05,154.001,37845.7
9955,0.621512,4.74261e-05,152.799,37565.5
10047,0.632572,4.9381e-05,155.581,38265
9988,0.6246,4.83862e-05,153.683,37813.6
9992,0.625922,4.8685e-05,154.07,37924.4
10038,0.635493,5.08412e-05,156.49,38535.6
9980,0.630803,4.99798e-05,155.398,38282.4
10000,0.623114,4.77508e-05,153.566,37846.4
10088,0.633482,4.91224e-05,156.185,38507.4
9999,0.626244,4.80311e-05,154.463,38098.4
9949,0.629021,4.96962e-05,155.211,38298.3
10006,0.632097,5.00253e-05,156.033,38516.7
10014,0.632564,5.05645e-05,156.211,38576.3
10126,0.63816,5.04056e-05,157.658,38949.3
9922,0.623876,4.87513e-05,154.191,38108.2
10009,0.633004,4.98506e-05,156.51,38697.1
9997,0.630636,4.93911e-05,155.988,38583.6
9969,0.626755,4.91474e-05,155.091,38377.2
10005,0.630611,4.89441e-05,156.108,38644.4
10161,0.640302,4.93502e-05,158.571,39270
9840,0.621643,4.8795e-05,154.012,38156.4
10091,0.641034,5.03639e-05,158.88,39378.5
9962,0.633947,5.03746e-05,157.187,38974.4
9999,0.62784,4.85003e-05,155.735,38630.1
10066,0.638763,5.01325e-05,158.509,39334
9908,0.629555,4.93158e-05,156.287,38798.3
10112,0.635069,4.86337e-05,157.719,39169.5
10022,0.636825,5.06562e-05,158.219,39309.6
9944,0.629027,4.92109e-05,156.345,38859.5
9990,0.634524,5.01348e-05,157.774,39230.5
10030,0.638237,5.05287e-05,158.762,39492
10019,0.633654,4.96966e-05,157.684,39239.6
10023,0.638278,5.05021e-05,158.899,39558
10004,0.642269,5.19968e-05,159.957,39837.4
9947,0.633747,5.04833e-05,157.898,39340.1
10027,0.641227,5.10178e-05,159.826,39836.5
10048,0.639428,5.04982e-05,159.441,39756.7
10047,0.640821,5.0893e-05,159.853,39875.4
9963,0.634794,5.00296e-05,158.413,39531.8
10006,0.632927,4.91655e-05,158.01,39447.2
9995,0.639301,5.10941e-05,159.665,39876.5
9916,0.63195,5.03125e-05,157.893,39449.4
10080,0.648699,5.27468e-05,162.142,40527.3
10051,0.64264,5.04498e-05,160.692,40180.9
9988,0.639919,5.08802e-05,160.076,40042.9
9992,0.639461,5.07515e-05,160.025,40046.2
9983,0.637187,5.01714e-05,159.52,39935.7
10079,0.646511,5.15916e-05,161.919,40552.6
10005,0.643739,5.15549e-05,161.289,40410.9
9990,0.64301,5.1317e-05,161.171,40397.4
10019,0.644723,5.16768e-05,161.665,40537.4
9954,0.637946,5.09688e-05,160.029,40143.2
9980,0.63725,5.02178e-05,159.918,40131.4
10087,0.645655,5.13092e-05,162.092,40693.1
9985,0.632094,4.84958e-05,158.75,39870.1
9955,0.639323,5.04791e-05,160.63,40358.1
10069,0.649487,5.19533e-05,163.249,41032.6
9996,0.637605,5.01131e-05,160.326,40313.9
10036,0.648159,5.23606e-05,163.044,41013.7
9975,0.644569,5.1531e-05,162.206,40819
9962,0.642162,5.15362e-05,161.664,40699
10060,0.644444,5.04895e-05,162.303,40876
10047,0.646486,5.15463e-05,162.882,41038.2
9933,0.642214,5.16112e-05,161.87,40799.3
9977,0.643141,5.13528e-05,162.168,40890.7
10028,0.653938,5.3385e-05,164.956,41610.1
10006,0.639025,4.96588e-05,161.258,40693.4
10065,0.653581,5.24619e-05,164.996,41653.3
9976,0.645165,5.15654e-05,162.937,41149.7
10053,0.645678,5.09337e-05,163.13,41214.8
9996,0.646364,5.18948e-05,163.368,41291.4
9960,0.642336,5.11288e-05,162.415,41066.6
10060,0.648793,5.18896e-05,164.112,41512.1
10086,0.655588,5.25851e-05,165.897,41980.3
9926,0.64059,5.06968e-05,162.166,41052.3
9939,0.649133,5.22563e-05,164.393,41632.5
10077,0.648838,5.09036e-05,164.383,41646.4
9916,0.638826,5.07453e-05,161.91,41036.2
10116,0.656856,5.27122e-05,166.545,42227.5
10007,0.644733,5.12806e-05,163.537,41481.1
9920,0.641856,5.10003e-05,162.871,41328.4
10053,0.652403,5.22981e-05,165.612,42040.6
10022,0.653594,5.31371e-05,165.98,42150.7
10078,0.660191,5.38944e-05,167.722,42609.8
9977,0.646301,5.14692e-05,164.258,41746.2
9945,0.641477,5.05224e-05,163.096,41467.1
9972,0.647702,5.12379e-05,164.743,41902.4
10060,0.650975,5.18844e-05,165.64,42147.1
9986,0.648589,5.17522e-05,165.098,42025.8
9999,0.649273,5.19231e-05,165.337,42103
10043,0.65833,5.35123e-05,167.71,42724
9960,0.646289,5.12325e-05,164.706,41975.4
10007,0.6526,5.27508e-05,166.38,42418.6
10051,0.657783,5.27641e-05,167.767,42789
10050,0.65492,5.24399e-05,167.103,42636.4
9962,0.650344,5.21524e-05,166,42371.6
10061,0.654823,5.23577e-05,167.209,42696.9
9895,0.645914,5.15125e-05,164.998,42148.8
10112,0.667115,5.42699e-05,170.481,43566.4
9891,0.644439,5.13045e-05,164.751,42118.7
10052,0.660037,5.34341e-05,168.804,43171.6
9994,0.649464,5.0933e-05,166.165,42513.4
10051,0.657015,5.24201e-05,168.163,43041.3
10035,0.656153,5.24231e-05,168.008,43018.5
9991,0.653878,5.2515e-05,167.491,42902.8
10033,0.651705,5.17457e-05,167,42793.7
9993,0.652033,5.135e-05,167.149,42848.6
9935,0.656298,5.3817e-05,168.308,43162.4
10100,0.664755,5.39802e-05,170.543,43752.9
9950,0.652329,5.21426e-05,167.421,42968.7
10013,0.656992,5.26823e-05,168.683,43309.3
10084,0.664883,5.32744e-05,170.775,43863.7
9914,0.654767,5.33052e-05,168.242,43229.7
10054,0.658837,5.26999e-05,169.354,43532.4
9930,0.646297,4.99088e-05,166.195,42737.1
10078,0.661046,5.25454e-05,170.054,43746.4
10010,0.660291,5.35588e-05,169.926,43730.5
9865,0.64568,5.09983e-05,166.23,42795.9
10131,0.667715,5.40807e-05,171.97,44290.7
10030,0.655144,5.18755e-05,168.798,43490.7
9928,0.66282,5.42031e-05,170.842,44034.4
10057,0.665991,5.39737e-05,171.725,44279.2
9923,0.650447,5.14124e-05,167.782,43279.4
10092,0.664576,5.33781e-05,171.494,44253.9
10042,0.658482,5.25107e-05,169.987,43882.3
10012,0.660214,5.27533e-05,170.5,44031.7
9904,0.657902,5.36223e-05,169.969,43911.4
10019,0.669365,5.51737e-05,172.997,44711.1
10057,0.669472,5.44737e-05,173.092,44752.8
10023,0.664988,5.4656e-05,171.999,44487.6
10065,0.663544,5.27108e-05,171.692,44425.2
9949,0.657839,5.31024e-05,170.282,44077.4
9987,0.659709,5.30001e-05,170.831,44236.8
10040,0.662287,5.31705e-05,171.565,44443.9
10026,0.668041,5.48239e-05,173.122,44864.5
9980,0.655917,5.1699e-05,170.047,44084.6
10035,0.672066,5.55043e-05,174.3,45204.8
9953,0.656348,5.20325e-05,170.29,44181.6
10053,0.666818,5.35942e-05,173.073,44921
9994,0.668927,5.52581e-05,173.687,45097.9
9964,0.664324,5.43278e-05,172.558,44821.9
10078,0.668392,5.42419e-05,173.682,45131.2
9968,0.66142,5.31382e-05,171.936,44694.8
10021,0.662807,5.29157e-05,172.363,44823
10065,0.67357,5.55865e-05,175.229,45585.9
10001,0.662509,5.24902e-05,172.418,44871.7
9894,0.664623,5.47897e-05,173.035,45049.7
10051,0.67444,5.51859e-05,175.658,45750.3
9992,0.669959,5.54641e-05,174.558,45481
9999,0.668403,5.42649e-05,174.219,45410.2
10022,0.669463,5.42303e-05,174.562,45517.2
9995,0.668562,5.46288e-05,174.395,45490.9
10099,0.673645,5.45369e-05,175.788,45871.8
9999,0.666632,5.32704e-05,174.024,45429.1
9987,0.66551,5.32386e-05,173.798,45387.3
10050,0.670995,5.45972e-05,175.297,45796.4
9920,0.662038,5.33794e-05,173.024,45219.8
10019,0.668863,5.40381e-05,174.874,45720.9
9977,0.664651,5.33793e-05,173.839,45467.5
10060,0.673719,5.48728e-05,176.279,46123.3
10077,0.678159,5.61081e-05,177.509,46463
9952,0.670021,5.50781e-05,175.445,45940.3
9881,0.66199,5.35336e-05,173.408,45424.1
10085,0.669735,5.31839e-05,175.504,45990.7
10032,0.669639,5.38116e-05,175.546,46019.5
10095,0.677267,5.4987e-05,177.613,46579.1
9946,0.665991,5.37146e-05,174.723,45838.7
9994,0.669974,5.40571e-05,175.835,46147.9
10019,0.677331,5.55323e-05,177.833,46689.9
9984,0.671936,5.45644e-05,176.484,46353.7
9994,0.675202,5.49174e-05,177.41,46614.4
10026,0.679209,5.654e-05,178.53,46926.6
9984,0.674979,5.55016e-05,177.486,46670.1
9972,0.677005,5.60715e-05,178.086,46845.4
10075,0.68446,5.69275e-05,180.116,47397.4
9916,0.665137,5.36902e-05,175.097,46094.3
10130,0.685718,5.64902e-05,180.584,47556.6
9984,0.681052,5.69093e-05,179.423,47269
10013,0.669765,5.32006e-05,176.517,46521
10004,0.673144,5.46445e-05,177.474,46791.1
9972,0.678239,5.64743e-05,178.885,47180.9
9970,0.67366,5.48861e-05,177.745,46898
10072,0.688337,5.74856e-05,181.686,47955.9
10020,0.68398,5.71394e-05,180.605,47688.6
9914,0.670329,5.41258e-05,177.067,46772.4
10080,0.676903,5.46224e-05,178.872,47266.9
9947,0.679832,5.65969e-05,179.714,47507.4
9998,0.679363,5.56559e-05,179.657,47510.4
10034,0.680979,5.5683e-05,180.153,47659.3
10091,0.687037,5.68019e-05,181.824,48119.9
10075,0.688252,5.72115e-05,182.215,48241.5
9878,0.674896,5.61996e-05,178.746,47341
9992,0.679653,5.6271e-05,180.074,47710.5
10142,0.688779,5.64665e-05,182.561,48387.8
9954,0.673742,5.46105e-05,178.643,47367.2
9975,0.676279,5.47165e-05,179.383,47581.3
10002,0.688854,5.8114e-05,182.787,48502.6
9967,0.680464,5.58511e-05,180.629,47947.8
10110,0.689242,5.67711e-05,183.028,48603.1
9963,0.680888,5.67765e-05,180.878,48050.2
9969,0.681506,5.63862e-05,181.11,48130
10035,0.686412,5.68859e-05,182.483,48513.1
9990,0.687682,5.77715e-05,182.889,48639.3
10046,0.689241,5.68366e-05,183.373,48786.2
10011,0.684894,5.65433e-05,182.284,48515
10028,0.687624,5.6797e-05,183.08,48745
9936,0.686413,5.81248e-05,182.826,48695.8
10031,0.686448,5.6548e-05,182.904,48734.8
10056,0.692849,5.7664e-05,184.679,49226.1
9952,0.682087,5.59307e-05,181.878,48497.8
10044,0.688148,5.62725e-05,183.563,48965.5
9965,0.680183,5.5278e-05,181.507,48435.1
10096,0.694393,5.72872e-05,185.369,49484.3
9949,0.68541,5.69474e-05,183.039,48880.6
10011,0.688089,5.6507e-05,183.823,49108.2
9985,0.694505,5.89592e-05,185.606,49603.3
10003,0.683993,5.56661e-05,182.865,48888.9
10095,0.6904,5.63187e-05,184.648,49384.1
9928,0.682527,5.61351e-05,182.61,48857.4
9967,0.687753,5.6924e-05,184.077,49268
10111,0.691825,5.64141e-05,185.236,49597.1
9897,0.683873,5.66521e-05,183.175,49063.6
10053,0.692614,5.71394e-05,185.586,49727.6
10035,0.689893,5.64947e-05,184.926,49569.3
10004,0.690187,5.77091e-05,185.074,49627.5
9923,0.684153,5.6172e-05,183.524,49230.1
10040,0.693721,5.75226e-05,186.16,49955.9
10029,0.69306,5.77221e-05,186.052,49945.4
10175,0.705724,5.91641e-05,189.522,50896.2
9911,0.688594,5.78494e-05,184.991,49698
9960,0.68728,5.66645e-05,184.707,49639.9
9989,0.691025,5.70124e-05,185.782,49947.4
10022,0.69695,5.81052e-05,187.445,50413.2
10047,0.697573,5.81949e-05,187.681,50495.5
9989,0.689173,5.67361e-05,185.491,49924.8
10007,0.691806,5.70362e-05,186.269,50152.9
9961,0.688969,5.66423e-05,185.573,49984.1
10057,0.699283,5.8346e-05,188.422,50770.2
10026,0.698543,5.86845e-05,188.293,50754.3
10008,0.696504,5.7978e-05,187.812,50643.5
10064,0.699314,5.86041e-05,188.64,50885.6
9948,0.693805,5.74992e-05,187.223,50522.2
10026,0.69284,5.69686e-05,187.032,50489.4
10048,0.70048,5.83362e-05,189.165,51084
10019,0.696825,5.73267e-05,188.248,50855.3
9898,0.690105,5.71802e-05,186.501,50402
10075,0.699448,5.74913e-05,189.096,51122.1
9916,0.686691,5.6471e-05,185.715,50226.7
10094,0.705001,5.87696e-05,190.738,51604.2
9985,0.691846,5.67533e-05,187.248,50678.6
10059,0.70646,5.98591e-05,191.274,51787.5
9986,0.697722,5.78724e-05,188.978,51184.6
10009,0.702921,5.94568e-05,190.457,51604.3
